in:Roof angle,in:Sunspace depth,in:SRR,in:WWR,in:Floor const,in:Window const,in:Skylight const,in:Exterior wall const,in:Insulation material,out:Heating load (kWh/m2),out:Solar gain (kWh),out:Cooling load (kWh/m2)
0,1,0.3,0.9,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,clear 3mm,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,19.031773,19415.34344,17.018239
0,1,0.3,0.9,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,clear 3mm,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,24.296857,19676.47239,17.018239
0,1,0.3,0.9,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,clear 3mm,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,25.779946,20115.87837,17.018239
0,1,0.3,0.9,Typical Uninsulated 6in Slab Floor,clear 3mm,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,16.010342,21575.1739,16.225926
0,1,0.3,0.9,Typical Uninsulated 6in Slab Floor,clear 3mm,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,23.477649,22105.01563,16.225926
0,1,0.3,0.9,Typical Uninsulated 6in Slab Floor,clear 3mm,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,25.840198,22648.86152,16.225926
0,1,0.3,0.9,Typical Uninsulated 6in Slab Floor,clear 3mm,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,19.222319,21674.61648,16.643896
0,1,0.3,0.9,Typical Uninsulated 6in Slab Floor,clear 3mm,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,25.501918,22117.38371,16.643896
0,1,0.3,0.9,Typical Uninsulated 6in Slab Floor,clear 3mm,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,27.376894,22648.86152,16.643896
0,1,0.3,0.9,Typical Uninsulated 6in Slab Floor,clear 3mm,clear 3mm,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,16.195627,22123.54266,16.272336
0,1,0.3,0.9,Typical Uninsulated 6in Slab Floor,clear 3mm,clear 3mm,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,23.948671,22620.08829,16.272336
0,1,0.3,0.9,Typical Uninsulated 6in Slab Floor,clear 3mm,clear 3mm,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,26.268278,23175.14251,16.272336
0,1,0.3,0.9,Typical Uninsulated 6in Slab Floor,clear 3mm,clear 3mm,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,19.245442,22217.0931,16.688711
0,1,0.3,0.9,Typical Uninsulated 6in Slab Floor,clear 3mm,clear 3mm,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,25.811365,22631.94436,16.688711
0,1,0.3,0.9,Typical Uninsulated 6in Slab Floor,clear 3mm,clear 3mm,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,27.753888,23175.14251,16.688711
0,1,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,36.497147,8515.203759,18.222004
0,1,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,39.984679,8505.753717,18.222004
0,1,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,41.126575,8551.23637,18.222004
0,1,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,40.93103,8516.243157,17.905436
0,1,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,43.414227,8506.921284,17.905436
0,1,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,44.13942,8551.23637,17.905436
0,1,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,clear 3mm,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,37.232013,9559.488937,18.273499
0,1,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,clear 3mm,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,41.492095,9533.78092,18.273499
0,1,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,clear 3mm,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,43.286431,9603.922339,18.273499
0,1,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,clear 3mm,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,40.780152,9561.620238,17.928014
0,1,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,clear 3mm,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,44.048799,9539.214699,17.928014
0,1,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,clear 3mm,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,45.142672,9603.922339,17.928014
0,1,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,clear 3mm,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,36.373283,8852.829929,18.094309
0,1,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,clear 3mm,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,40.195865,8842.421962,18.094309
0,1,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,clear 3mm,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,41.536138,8890.738971,18.094309
0,1,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,clear 3mm,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,40.658268,8854.034234,17.808687
0,1,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,clear 3mm,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,43.445405,8844.433639,17.808687
0,1,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,clear 3mm,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,44.246114,8890.738971,17.808687
0,1,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,clear 3mm,clear 3mm,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,37.027007,9897.216498,18.149305
0,1,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,clear 3mm,clear 3mm,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,41.599775,9872.189715,18.149305
0,1,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,clear 3mm,clear 3mm,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,43.578729,9943.424941,18.149305
0,1,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,clear 3mm,clear 3mm,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,40.490971,9899.492795,17.835628
0,1,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,clear 3mm,clear 3mm,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,43.991656,9877.42945,17.835628
0,1,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,clear 3mm,clear 3mm,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,45.202231,9943.424941,17.835628
0,1,0.6,0.3,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,37.927257,8515.430881,17.143412
0,1,0.6,0.3,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,40.980556,8505.661267,17.143412
0,1,0.6,0.3,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,42.039457,8551.23637,17.143412
0,1,0.6,0.3,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,41.337491,8516.243157,17.166378
0,1,0.6,0.3,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,43.678507,8506.643391,17.166378
0,1,0.6,0.3,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,44.321947,8551.23637,17.166378
0,1,0.6,0.3,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,clear 3mm,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,38.455093,9559.64265,17.217192
0,1,0.6,0.3,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,clear 3mm,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,42.280923,9533.481199,17.217192
0,1,0.6,0.3,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,clear 3mm,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,43.888915,9603.922339,17.217192
0,1,0.6,0.3,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,clear 3mm,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,41.129128,9561.565737,17.227432
0,1,0.6,0.3,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,clear 3mm,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,44.274999,9537.66191,17.227432
0,1,0.6,0.3,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,clear 3mm,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,45.250122,9603.922339,17.227432
0,1,0.6,0.3,Typical Uninsulated 6in Slab Floor,clear 3mm,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,37.738801,8852.930846,17.046109
0,1,0.6,0.3,Typical Uninsulated 6in Slab Floor,clear 3mm,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,41.218414,8841.646827,17.046109
0,1,0.6,0.3,Typical Uninsulated 6in Slab Floor,clear 3mm,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,42.360858,8890.738971,17.046109
0,1,0.6,0.3,Typical Uninsulated 6in Slab Floor,clear 3mm,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,41.03456,8853.979624,17.100755
0,1,0.6,0.3,Typical Uninsulated 6in Slab Floor,clear 3mm,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,43.708528,8843.875224,17.100755
0,1,0.6,0.3,Typical Uninsulated 6in Slab Floor,clear 3mm,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,44.454743,8890.738971,17.100755
0,1,0.6,0.3,Typical Uninsulated 6in Slab Floor,clear 3mm,clear 3mm,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,38.182679,9897.599043,17.136751
0,1,0.6,0.3,Typical Uninsulated 6in Slab Floor,clear 3mm,clear 3mm,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,42.426219,9871.677004,17.136751
0,1,0.6,0.3,Typical Uninsulated 6in Slab Floor,clear 3mm,clear 3mm,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,44.155022,9943.424941,17.136751
0,1,0.6,0.3,Typical Uninsulated 6in Slab Floor,clear 3mm,clear 3mm,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,40.867651,9899.41883,17.164046
0,1,0.6,0.3,Typical Uninsulated 6in Slab Floor,clear 3mm,clear 3mm,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,44.212152,9876.359978,17.164046
0,1,0.6,0.3,Typical Uninsulated 6in Slab Floor,clear 3mm,clear 3mm,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,45.276833,9943.424941,17.164046
0,1,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,22.897644,13869.99397,18.118473
0,1,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,28.5884,13788.4075,18.118473
0,1,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,30.22821,13992.13869,18.118473
0,1,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,28.509497,13899.67529,18.004738
0,1,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,32.891192,13801.37353,18.004738
0,1,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,34.010711,13992.13869,18.004738
0,1,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,clear 3mm,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,23.752016,14910.93685,18.192114
0,1,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,clear 3mm,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,30.38803,14819.69664,18.192114
0,1,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,clear 3mm,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,32.543786,15044.82466,18.192114
0,1,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,clear 3mm,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,28.82082,14945.47619,18.045454
0,1,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,clear 3mm,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,33.930031,14836.60698,18.045454
0,1,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,clear 3mm,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,35.416015,15044.82466,18.045454
0,1,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,clear 3mm,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,23.412865,15164.46593,17.770983
0,1,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,clear 3mm,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,30.183415,15094.05686,17.770983
0,1,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,clear 3mm,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,32.199452,15357.39959,17.770983
0,1,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,clear 3mm,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,28.379771,15189.76496,17.723313
0,1,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,clear 3mm,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,33.566676,15105.81763,17.723313
0,1,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,clear 3mm,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,34.951052,15357.39959,17.723313
0,1,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,clear 3mm,clear 3mm,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,24.033031,16209.00504,17.865228
0,1,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,clear 3mm,clear 3mm,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,31.424742,16128.1815,17.865228
0,1,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,clear 3mm,clear 3mm,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,33.807302,16410.08555,17.865228
0,1,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,clear 3mm,clear 3mm,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,28.602857,16236.25545,17.791165
0,1,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,clear 3mm,clear 3mm,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,34.41193,16141.55121,17.791165
0,1,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,clear 3mm,clear 3mm,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,36.055207,16410.08555,17.791165
0,1,0.6,0.6,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,24.731987,13878.57091,17.169637
0,1,0.6,0.6,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,30.189219,13787.1687,17.169637
0,1,0.6,0.6,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,31.538171,13992.13869,17.169637
0,1,0.6,0.6,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,29.652726,13899.99887,17.290565
0,1,0.6,0.6,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,33.867315,13801.53829,17.290565
0,1,0.6,0.6,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,34.80196,13992.13869,17.290565
0,1,0.6,0.6,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,clear 3mm,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,25.404115,14921.85363,17.259095
0,1,0.6,0.6,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,clear 3mm,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,31.601413,14819.25057,17.259095
0,1,0.6,0.6,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,clear 3mm,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,33.557899,15044.82466,17.259095
0,1,0.6,0.6,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,clear 3mm,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,29.894693,14945.70646,17.37513
0,1,0.6,0.6,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,clear 3mm,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,34.736417,14834.05999,17.37513
0,1,0.6,0.6,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,clear 3mm,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,36.025034,15044.82466,17.37513
0,1,0.6,0.6,Typical Uninsulated 6in Slab Floor,clear 3mm,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,25.001281,15171.69853,16.929881
0,1,0.6,0.6,Typical Uninsulated 6in Slab Floor,clear 3mm,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,31.332134,15095.93089,16.929881
0,1,0.6,0.6,Typical Uninsulated 6in Slab Floor,clear 3mm,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,33.166408,15357.39959,16.929881
0,1,0.6,0.6,Typical Uninsulated 6in Slab Floor,clear 3mm,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,29.435548,15193.27606,17.103652
0,1,0.6,0.6,Typical Uninsulated 6in Slab Floor,clear 3mm,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,34.339371,15105.07549,17.103652
0,1,0.6,0.6,Typical Uninsulated 6in Slab Floor,clear 3mm,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,35.611632,15357.39959,17.103652
0,1,0.6,0.6,Typical Uninsulated 6in Slab Floor,clear 3mm,clear 3mm,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,25.542741,16215.95838,17.053004
0,1,0.6,0.6,Typical Uninsulated 6in Slab Floor,clear 3mm,clear 3mm,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,32.485864,16127.92072,17.053004
0,1,0.6,0.6,Typical Uninsulated 6in Slab Floor,clear 3mm,clear 3mm,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,34.579902,16410.08555,17.053004
0,1,0.6,0.6,Typical Uninsulated 6in Slab Floor,clear 3mm,clear 3mm,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,29.631893,16239.38103,17.185737
0,1,0.6,0.6,Typical Uninsulated 6in Slab Floor,clear 3mm,clear 3mm,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,35.089433,16138.62406,17.185737
0,1,0.6,0.6,Typical Uninsulated 6in Slab Floor,clear 3mm,clear 3mm,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,36.616946,16410.08555,17.185737
0,1,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,12.428276,22209.81131,17.945104
0,1,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,19.008862,22498.76305,17.945104
0,1,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,20.949339,22966.04293,17.945104
0,1,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,15.516739,22232.93543,18.123949
0,1,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,21.407979,22509.29999,18.123949
0,1,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,23.004785,22966.04293,18.123949
0,1,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,clear 3mm,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,13.062765,23246.15451,18.027151
0,1,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,clear 3mm,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,20.406444,23530.81776,18.027151
0,1,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,clear 3mm,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,22.802334,24018.72889,18.027151
0,1,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,clear 3mm,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,15.966007,23272.33157,18.170259
0,1,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,clear 3mm,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,22.539214,23540.28845,18.170259
0,1,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,clear 3mm,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,24.42241,24018.72889,18.170259
0,1,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,clear 3mm,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,13.78046,24950.93774,17.479117
0,1,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,clear 3mm,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,22.059678,25449.16086,17.479117
0,1,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,clear 3mm,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,24.551056,26025.30706,17.479117
0,1,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,clear 3mm,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,16.314733,25041.48463,17.643172
0,1,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,clear 3mm,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,23.511083,25460.2822,17.643172
0,1,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,clear 3mm,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,25.584728,26025.30706,17.643172
0,1,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,clear 3mm,clear 3mm,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,14.230912,26020.50472,17.591438
0,1,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,clear 3mm,clear 3mm,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,22.941868,26495.73126,17.591438
